SYMBOL	SYMBOL	Norm_F_GSM96454	Norm_F_GSM96455	Norm_F_GSM96456	Norm_F_GSM96457	Norm_F_GSM96458	Norm_F_GSM96459	Norm_F_GSM96461	Norm_M_GSM96470	Norm_M_GSM96471	Norm_M_GSM96472	Norm_M_GSM96473	Norm_M_GSM96474	Norm_M_GSM96475	Norm_M_GSM96476	Tumour_F_GSM96462	Tumour_F_GSM96463	Tumour_F_GSM96464	Tumour_F_GSM96466	Tumour_F_GSM96467	Tumour_F_GSM96468	Tumour_F_GSM96469	Tumour_M_GSM96477	Tumour_M_GSM96478	Tumour_M_GSM96479	Tumour_M_GSM96480	Tumour_M_GSM96481	Tumour_M_GSM96482	Tumour_M_GSM96483	p-value
CCNG1	CCNG1	0.391847787	0.395167154	0.343791189	0.45374309	0.097733404	0.269688025	0.433577378	0.121595347	1.00E-06	1.00E-06	0.420475679	0.207011293	0.378326408	0.230869786	0.251198012	0.321772112	0.42968628	0.564200237	0.026471192	0.311076301	0.20219612	0.329819886	0.128179923	0.160441388	0.297794086	1.00E-06	0.146115346	0.238010182	0.685975391
CCNH	CCNH	2.184731685	3.877561848	2.260826289	2.410004341	1.400861122	1.657969268	2.533959138	3.098338886	5.61445951	2.01833613	3.028436204	3.708268523	4.196812992	3.651377331	1.228017556	1.824499567	2.119916785	1.424140588	0.872534857	1.239745871	1.469843434	3.26453274	3.354724734	3.113405826	3.52053616	3.039894764	4.826121948	4.171627259	0.336912912
CCNI	CCNI	4.036267024	1.00E-06	1.806260408	2.894176661	1.99843411	1.447466597	2.680707175	0.565299866	1.00E-06	0.605079797	0.213681864	0.27290603	0.269775133	0.564243209	1.746140008	2.582243933	1.553441883	2.652199967	2.089781629	2.119290529	2.511897589	0.674845004	0.361979081	1.108687699	0.664473287	1.00E-06	0.159224638	0.853870938	0.77238172
CCNK	CCNK	0.593150166	0.81972658	0.421505553	0.451586487	0.657812464	0.273422517	0.651978635	0.80480714	0.925689821	1.477149707	0.61335649	1.403626459	0.508359271	1.006372682	0.564972043	0.68147787	0.398433302	1.447276195	0.272482104	0.581357451	0.436868858	0.480794887	1.296246685	0.533663788	0.860296693	0.395122814	0.276183177	0.972664279	0.46202405
CCRK	CCRK	0.141597585	0.483166923	0.066409575	0.404808306	0.137030717	0.267987494	0.116483688	1.029802641	0.403947903	0.239720969	0.074999811	1.00E-06	1.00E-06	0.67295456	0.350661043	0.089913021	0.232047086	0.23996241	0.462030247	0.149481565	0.348593839	0.208748211	0.21029062	0.402737665	0.646461216	0.860296693	0.229227173	0.309939096	0.603861343
CCT3	CCT3	0.732459192	0.09994314	0.457856356	0.686799561	0.480153681	0.257512939	0.24461533	0.263429525	1.00E-06	0.17277962	1.00E-06	0.449208067	0.199337295	0.278081586	0.559607904	1.083228897	0.412270672	0.480040587	0.501821596	0.466940572	0.41282005	0.34555352	0.279082409	0.086310479	0.07692506	1.00E-06	0.165040533	0.047260476	0.664877576
CCT5	CCT5	2.685261626	1.084934555	2.440479497	1.703423607	2.107475921	1.834490767	1.895695887	0.788686376	0.74582431	1.580843241	0.900691664	1.933212727	1.071775891	0.955732819	1.699437119	1.894665306	2.460087897	2.079916982	2.343902659	1.479130786	2.116468177	1.604328017	1.109044863	1.303861394	1.065768992	1.436114426	1.971904298	0.92157487	0.561238962
CCT7	CCT7	0.486153151	1.00E-06	0.92865269	0.902585837	1.176894847	1.021794013	0.518256204	0.125403249	1.00E-06	1.00E-06	0.157574389	1.044274466	0.08784243	0.150714762	1.194021863	0.692625521	0.996768879	0.554420729	0.682510386	0.712444502	1.047764512	0.062532578	0.133454101	0.541159012	0.318638102	0.255199033	0.672193545	0.386186343	0.443264703
CD14	CD14	3.208023149	1.253659026	4.438223141	4.511463739	7.571351177	5.93192865	10.85725328	2.212596643	1.925765177	3.038640822	2.971669038	2.504312096	2.388811911	1.038703919	3.47947978	3.911893735	3.411931088	5.105182922	7.613199382	6.490628709	5.283205163	3.227633028	3.163120797	2.783733548	3.530402917	2.841750879	1.370567826	2.922942666	0.914639397
CD151	CD151	1.029898639	0.196398443	0.832470857	0.771007539	0.685284413	0.549097009	0.966544214	1.693780552	0.72848482	1.189271531	0.592880022	1.38507536	0.618314284	0.748181715	0.582624338	0.559316232	0.601173605	0.650326489	0.869871457	0.61210044	0.576710214	0.557795395	0.433275182	0.431610954	0.369432734	0.203971699	0.201369332	0.379293611	0.005168212
CD164	CD164	1.00E-06	1.00E-06	0.009626647	0.002405661	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.06758513	1.170426411	0.18014	1.00E-06	1.00E-06	0.225136529	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.185591906
CD24	CD24	1.982444018	6.929134434	1.077511564	0.968984482	0.755862412	0.067019149	0.795685573	5.168106792	5.141424661	1.724761478	1.373733306	2.526816338	6.795867074	7.863628765	0.759832007	1.604328017	0.509117457	0.882520755	1.454487564	0.83857849	0.917039333	9.017835417	4.312915495	16.75400112	12.14993408	2.392327966	72.59055367	19.02207986	0.186704557
CD2BP2	CD2BP2	0.654912484	0.873577171	1.162699385	1.223513952	1.18256742	0.908498712	1.237446207	0.614384816	1.236715627	0.757816931	1.176056474	0.551812685	0.434829583	0.459125803	1.248143327	1.062560689	0.943668211	1.620374876	0.895702757	1.252355007	1.277902618	0.872735711	1.160513318	0.957098247	1.070675447	1.660244077	0.647978192	0.76339045	0.075598282
CD36	CD36	21.78919335	5.870016952	20.08373023	16.81521419	24.15217214	24.24632552	28.76110387	5.161400616	6.277028255	3.97680672	3.374323616	5.25164637	9.13581987	9.257697751	18.95799864	22.09496768	13.88919562	23.1688644	14.60863893	31.36931577	12.14993408	4.049633418	7.41866741	7.977825825	18.07341761	2.461737758	16.62441186	13.39122611	0.62678213
CD38	CD38	0.203737127	1.00E-06	0.31334271	0.41836666	0.388108211	0.267729677	0.250350913	0.280577005	0.287419957	0.193180379	1.00E-06	0.454812762	0.172205995	0.520282677	0.225635323	0.249784756	0.129475827	0.11258601	0.490950309	0.248222571	0.231442933	0.106222506	0.353281348	0.352219424	0.134881519	1.00E-06	0.381000086	0.158337383	0.452304275
CD44	CD44	1.518735389	0.809942629	1.133727163	0.22024787	1.119485299	0.440459327	0.710833805	0.797100418	0.542665357	1.557528528	2.04687398	2.132332641	1.559386876	0.362519877	0.607977045	0.8486553	0.520603871	1.124884234	0.05849237	0.434574584	0.292494303	1.303063884	1.300531856	0.997365864	1.592235339	1.521940161	0.708594386	1.047337372	0.378691789
CD47	CD47	0.378320969	0.124793656	0.265188556	0.155250839	0.003210295	0.225580311	0.378940425	0.234732169	0.105548494	0.478451829	0.405345419	0.361770621	0.09536949	0.243220344	0.144702766	0.49490126	0.07684015	0.063048118	0.295844524	0.017873417	0.200840304	0.355869124	0.056031225	0.188259104	0.277163633	1.148816825	0.06611996	0.253512815	0.879894442
CD48	CD48	1.661462541	1.00E-06	0.778260774	1.238241671	0.323182663	0.983255678	0.86697767	0.437968234	0.38527285	0.689128111	0.13327315	0.776738302	0.268736142	0.527123496	0.739287072	0.415035074	0.947670833	0.310651192	1.395540066	0.552744045	0.691844786	0.49816297	0.312575129	1.014728714	0.536915104	0.316012392	0.130850545	0.524766238	0.748313972
CD58	CD58	0.629869127	0.671858968	0.161907666	0.44823619	0.712011973	0.401101821	1.00E-06	0.594268554	0.668340275	0.350227877	0.814919433	0.68974081	0.814919433	0.47818021	0.031541439	0.366643786	0.889072259	1.01523069	0.766730465	0.229664821	1.507785839	0.41099273	1.363128604	0.534297907	0.141003288	0.453492572	2.243133124	0.22268534	0.290215296
CD59	CD59	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.012561249	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.003525681	0.041720594	1.00E-06	0.00233027	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.431365431
CD63	CD63	1.247603807	0.143923218	0.458891378	0.69362812	0.54924089	0.759648536	0.794656901	0.326031056	0.492813458	0.255027999	0.510146458	0.250985363	0.362301563	0.20962763	0.425986117	0.540202293	0.559780614	0.536380036	0.777880959	0.549965274	0.315378479	0.610954676	0.42480681	0.491908362	0.462247145	2.636606059	0.089950066	0.284595895	0.518463006
CD68	CD68	16.9979839	13.00409997	9.257697751	11.55567619	15.56358061	12.94000581	14.02604587	12.11970605	14.75125524	24.42165154	14.41294672	18.33713166	18.19005853	20.50372226	11.91613272	23.75266547	12.11970605	13.2019558	12.97370834	11.88221057	14.0621516	14.41294672	13.83365956	15.63905011	19.44892439	9.508110914	18.82775491	18.95799864	0.791332533
CD69	CD69	2.99620375	4.725736726	1.557528528	1.529198423	2.542187148	2.102346556	2.021635542	1.719927026	4.411034694	2.841750879	1.774538365	2.688462701	2.515464181	3.106348263	1.960356777	1.333158681	1.368007007	1.4817762	1.815224831	2.082959304	1.975277056	2.021635542	2.384849965	2.686839109	1.959216662	1.80395295	1.873082031	2.229920581	0.026751341
CD7	CD7	0.430773259	2.831703264	0.345960097	0.25703332	1.147162682	0.233469479	0.289843702	1.678686814	3.116500678	0.666195281	1.715435996	1.293017587	0.997162226	0.779693938	0.751326132	2.252529889	0.247462447	0.373473957	0.515901573	0.240981302	0.42222045	0.672322579	0.970968105	0.620639366	0.562084857	0.643434498	0.819486793	0.725450706	0.145792385
CD81	CD81	0.669001694	1.00E-06	1.060739094	1.162945817	0.696665909	0.444010671	0.696990431	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.258393073	1.00E-06	1.00E-06	1.087373768	1.139794727	0.442113331	1.063470853	0.574771271	0.753888089	0.597541856	0.504383196	1.00E-06	0.436354342	0.227499048	0.274449762	1.00E-06	0.091697244	0.316822482
CD84	CD84	1.117898134	20.32582185	1.24363011	0.876249263	0.970040033	1.241277731	2.17673388	1.575073617	7.59867262	2.803268255	0.897431558	2.579482602	6.080665417	12.87914457	1.309958263	1.152590861	1.213744922	0.871146532	0.988476859	1.404321222	1.213744922	1.374374555	1.275723374	1.340446851	1.911499566	2.084484577	1.00E-06	2.005430716	0.059695564
CD9	CD9	1.183376964	3.543059777	0.593720826	0.635732365	0.560800726	0.977185461	0.652515527	2.43003745	3.421770695	5.05354258	2.678046952	4.758846594	3.916550409	2.8876337	0.69848748	0.509117457	0.686462804	0.505211285	0.860296693	0.637552898	0.971881078	1.696509622	2.783733548	3.522457811	4.67821795	2.013166498	1.090136423	4.045060839	0.296521468
CDA11	CDA11	1.00E-06	1.00E-06	0.218061313	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.335561278
CDC16	CDC16	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.482259234	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.335561278
CDC2	CDC2	1.00E-06	0.313821548	0.121394803	0.042496107	0.086731706	0.217649585	0.203528271	0.069555757	0.992316347	0.276375007	0.095124824	1.00E-06	0.68456864	7.467116369	0.335796248	0.542050944	0.244967456	1.00E-06	0.17491296	0.035220288	0.097248983	0.043587575	1.00E-06	0.341036638	1.00E-06	0.760259375	1.00E-06	1.00E-06	0.29632295
CDC20	CDC20	1.003848558	1.757272116	1.206920161	0.888368879	0.898156278	1.068890332	0.945460844	0.8482967	0.940665464	1.113329774	0.507642339	1.20392448	0.926103701	0.91452029	1.114835786	0.663545526	0.824743014	1.033246285	1.14607369	0.897234993	0.877543215	0.908009514	1.112050511	0.945065288	1.254412552	0.716400464	1.406884028	1.102398624	0.864758234
CDC23	CDC23	1.00E-06	0.143092257	0.01848293	0.00108103	0.036305971	0.06197663	1.00E-06	0.035853472	0.075126674	1.00E-06	1.00E-06	1.00E-06	0.102195998	1.00E-06	0.037034447	0.10748291	0.020006976	1.00E-06	0.011228669	0.007118771	0.039375205	1.00E-06	1.00E-06	0.092608759	1.00E-06	1.00E-06	0.10346775	1.00E-06	0.810276432
CDC25A	CDC25A	1.152070066	0.766870352	1.003170178	0.78959244	1.073962541	0.826114454	1.158203676	0.405528821	1.200582187	0.910678061	0.467122885	0.792722796	0.631345985	3.280255586	0.943722909	1.222215389	1.13132069	0.782379558	1.040309857	1.00180732	0.982659771	0.872531754	0.768405709	0.711254703	0.927136921	0.837178729	0.48940723	1.359052804	0.616608518
CDC25B	CDC25B	1.365700821	1.480546322	1.568985628	2.372929698	2.044640353	2.128489452	1.701155197	1.171422142	1.756072916	1.169992549	1.216609434	0.826375101	1.73933928	0.968337661	1.671410373	2.186193014	3.438301078	1.574811972	1.993775796	2.158747857	1.75928003	0.914722874	1.084485039	0.871926917	0.761825814	1.258880924	1.623827453	1.294547397	0.732160855
CDC25C	CDC25C	1.215914178	1.079389905	0.208982481	0.371652295	0.803942035	0.056562376	0.405732162	1.313734552	1.601065507	1.00E-06	1.00E-06	0.337695839	1.382402328	1.516381078	0.359270752	0.021004322	1.00E-06	0.158720851	0.729493041	0.0704407	0.119031279	0.309454504	1.00E-06	0.258651259	1.17863943	0.300110374	3.617672025	2.066585371	0.8062675
CDC27	CDC27	0.163396491	0.377547016	0.09556177	0.060903759	0.035001538	0.162934423	0.184104772	1.00E-06	0.303074033	1.00E-06	0.286501784	1.00E-06	0.220830947	0.132016877	0.017657831	0.000658359	0.281559212	0.02648865	1.00E-06	0.06714298	0.301002897	0.548463204	0.187351219	0.200589826	0.385757699	0.096514602	1.00E-06	1.00E-06	0.909210053
CDC2L5	CDC2L5	1.00E-06	1.00E-06	0.345319024	0.370893641	1.676268704	1.342927189	0.301002897	0.096845575	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.20682724	1.132570612	1.148380306	1.427882116	0.610893345	0.132016877	1.196035056	0.502509964	0.865159104	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.074788471	1.00E-06	1.00E-06	0.874575538
CDC34	CDC34	0.832867275	1.314569245	1.649265286	1.425235466	0.753429646	1.255282234	1.322306059	0.812344648	0.802630727	0.516923592	0.830152774	0.590078677	0.682949522	0.637521945	0.937636604	0.905435273	1.493392616	1.133858735	1.07207177	0.726187273	1.972987452	0.863873975	0.854516494	0.811823933	0.861944242	0.719869976	2.693658974	1.042859668	0.293875747
CDC37	CDC37	2.757870478	2.22215328	3.905702033	3.395246539	4.205249585	2.853685289	4.15186844	3.114949443	3.42836683	4.496857433	3.653294315	2.658408185	3.808223368	2.212368748	3.15027415	3.329836136	3.403616513	3.595317292	3.044612682	3.487809624	3.33334688	4.001378371	3.740865915	4.005350493	4.26603391	2.476806642	4.259179386	4.366425833	0.301804317
CDC42	CDC42	1.468285723	1.059143454	0.52012235	0.666924648	0.969890632	1.763262285	0.5940056	1.636271148	1.136250051	1.301607041	1.683112938	1.356477673	1.807166285	1.091664211	0.621997681	0.727487715	0.906305821	0.544298596	0.622764639	0.557127122	1.397944041	1.888563267	1.719985694	1.92861415	1.990910655	2.03765624	0.986494287	1.971469171	0.767164916
CDC42EP1	CDC42EP1	1.00E-06	0.432672027	0.029212881	0.680716775	0.043326587	1.00E-06	0.016805462	1.00E-06	0.354299711	1.00E-06	0.090879253	0.99905143	1.00E-06	1.00E-06	0.088122445	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.006119259	1.00E-06	0.194604456	0.105227973	1.00E-06	0.100744281	1.00E-06	0.200364942	1.00E-06	0.128081004
CDC42EP2	CDC42EP2	1.00E-06	1.00E-06	0.27088941	0.454282867	0.388726733	0.296791502	0.255630741	1.00E-06	1.00E-06	0.1544883	0.552410405	0.206381011	0.285676152	1.00E-06	0.29790528	0.075187778	0.453005803	0.362005308	0.034397097	0.18600988	0.007574827	1.00E-06	1.00E-06	0.295478761	0.700997221	1.00E-06	0.119031279	1.00E-06	0.756531547
CDC42EP3	CDC42EP3	1.221081787	0.459150048	0.963744076	0.890381794	0.984473512	0.744544054	1.831643688	0.615785316	0.68534654	2.723251789	0.197011322	2.178005836	1.184009453	1.557528528	0.305113759	0.730293289	0.800706326	0.92157487	0.935356756	0.914626485	0.44823619	0.409551745	0.431969087	0.941832092	0.357074982	1.00E-06	1.73027813	0.617660644	0.039258068
CDC42EP4	CDC42EP4	0.617371795	1.00E-06	0.380530677	0.426533368	0.503615978	0.597861035	0.199446802	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.147299019	0.627917538	0.268216262	0.387625512	0.552744045	0.30824513	0.306761847	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.944464382	1.00E-06	1.00E-06	0.578026938
CDC45L	CDC45L	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.07684015	0.050837876	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.008913381	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.136115639	1.00E-06	1.00E-06	0.915760629
CDCA1	CDCA1	0.120641391	0.252887807	0.002891181	0.031844811	0.036035733	0.020419372	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.403143944	1.00E-06	1.00E-06	1.00E-06	0.034864867	0.067019149	1.00E-06	0.175311155	0.005964934	0.037401747	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.276933304
CDCA4	CDCA4	1.00E-06	1.00E-06	0.043420074	1.00E-06	1.00E-06	0.006119259	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.383493123	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.014832393	1.00E-06	0.077044668	1.00E-06	0.297461956	0.49760003	1.00E-06	1.00E-06	1.00E-06	0.507264916
CDH1	CDH1	7.622664225	6.608760127	8.407126342	10.43781235	8.525628831	7.883516447	8.710317407	12.89505826	7.121750938	7.716295673	9.003354384	9.390797198	8.955060706	8.867983594	10.88959445	8.252060181	9.603891532	10.43562277	9.819473697	9.804532214	9.603939284	13.13592431	10.04351074	14.46245292	10.89395563	9.547232699	11.25648679	11.07521595	0.003356202
CDH11	CDH11	1.00E-06	1.209057419	1.00E-06	1.00E-06	0.245704009	1.00E-06	0.021524835	0.356065287	0.671858968	1.00E-06	1.00E-06	1.00E-06	0.119031279	1.00E-06	0.027765923	0.264052014	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.312127066	1.00E-06	1.00E-06	0.293728658	1.087373768	1.00E-06	0.715248964
CDH15	CDH15	0.062532578	1.00E-06	0.068522157	0.261929376	1.00E-06	0.39152148	0.125773998	0.047768981	0.318448275	0.652515527	0.148577068	1.00E-06	0.137423658	0.157401832	0.035745834	0.141423508	0.093207636	0.040167	0.177670117	0.442367125	0.027163712	0.281111715	0.054483339	0.287644477	0.112343531	1.00E-06	0.18600988	0.247076911	0.771206926
CDH19	CDH19	1.00E-06	14.7135024	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	2.042759712	7.25773643	4.528691149	1.61935245	4.732283958	3.920542197	3.621730017	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	2.803268255	2.965531792	2.484724095	1.408778327	2.474925323	1.292741022	2.299960785	0.116165703
CDH6	CDH6	1.00E-06	0.198992961	2.017415796	0.090064844	1.00E-06	0.050620855	1.00E-06	0.360988265	1.00E-06	0.516063108	0.387625512	0.465773494	0.129475827	0.563806772	1.00E-06	0.058301064	0.047517974	1.00E-06	0.036334935	0.051122759	1.00E-06	0.206627008	0.162934423	0.312575129	0.251358889	0.274079062	0.519734236	0.324142643	0.235401285
CDIPT	CDIPT	1.349025235	1.00E-06	2.822603957	2.082959304	1.507785839	0.542050944	2.193416522	1.097695341	0.360600469	1.00E-06	1.00E-06	1.00E-06	1.07532204	0.637262603	3.419474221	2.162881313	1.025233947	3.014300786	2.02701926	2.208471095	2.138368893	1.343765653	0.826903186	1.229258465	0.887214098	1.00E-06	0.728052049	0.58172609	0.127172721
CDK2	CDK2	0.322234111	0.58619958	0.140611946	0.04187034	0.077902918	1.00E-06	0.034522545	0.382152368	0.725483032	0.369857934	1.00E-06	0.950322228	0.225635323	1.00E-06	0.014670804	1.00E-06	0.097109975	0.036035733	0.035280121	0.053195768	0.047430719	0.258651259	0.174695437	0.311697241	0.583964743	0.41428914	0.544273921	0.636686678	0.65140293
CDK4	CDK4	1.248409187	1.45478952	0.41221669	0.48993378	0.358983391	0.442064744	0.409681453	0.959612314	1.642490076	0.932736137	0.685718655	1.318691974	1.842421287	0.897824256	0.617563088	0.426670155	0.681793727	0.640091913	0.466142926	0.502695407	0.68002409	0.928422593	0.718634574	0.815123667	0.775257421	0.702988905	0.953438913	0.62314192	0.087356288
CDK5	CDK5	0.857794206	0.286095544	0.176382997	0.358166177	0.366004183	0.129004372	0.157574389	1.00E-06	0.157001746	1.00E-06	0.122581085	1.00E-06	0.105227973	0.108374858	1.00E-06	0.141768056	0.010975456	0.352759319	0.256117031	0.350856436	0.439521328	0.150903737	0.152435066	1.00E-06	1.00E-06	1.997990012	0.457179673	0.159628037	0.439157325
CDK5R1	CDK5R1	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1
CDK5R2	CDK5R2	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.225262814	1.00E-06	1.00E-06	0.335561278
CDK5RAP1	CDK5RAP1	0.117131113	1.01616702	1.597487673	1.054687981	0.619674555	1.717189283	0.859145299	0.644714851	1.129006612	0.279158057	2.406449562	0.314781312	0.936515218	0.32613415	0.642229644	0.494923895	1.738891633	0.842464083	1.152590861	1.285179373	0.774324411	1.142116244	0.757452018	0.456048207	0.694080546	1.032507026	1.00E-06	0.080403009	0.521788667
CDK5RAP3	CDK5RAP3	0.453906889	0.210501754	0.307130583	0.169294656	0.132026507	0.360666937	0.176121749	1.00E-06	0.083558293	0.253512815	1.00E-06	0.314629968	0.190051178	0.109570732	0.272269695	0.22479633	0.196616241	0.35441454	0.351793696	0.235948932	0.474583581	0.212391386	1.00E-06	0.331144119	0.119132856	1.00E-06	0.433489335	0.218486609	0.367122435
CDK7	CDK7	0.348553731	0.48242616	1.026006662	0.894267644	0.535013914	0.857631686	1.049310585	0.34437653	0.844997333	0.328674705	0.285710306	0.450532593	0.859042877	0.660340134	0.736135199	1.006627397	0.951539386	0.955750283	0.60341412	0.677009224	0.855880895	0.146960572	0.342864104	0.151642332	0.507364857	0.213561974	0.343886843	0.1029569	0.40050625
CDK9	CDK9	1.00E-06	1.00E-06	0.456048207	1.117305385	0.396444596	1.00E-06	0.706669996	0.76793329	0.677740466	1.00E-06	1.00E-06	1.00E-06	1.339703897	0.484914286	0.733800823	1.057125006	0.68456864	1.557528528	0.757024345	0.898879204	1.333158681	0.243189695	0.308726392	1.00E-06	1.00E-06	1.00E-06	1.00E-06	1.00E-06	0.541915536
